Provinsi,Kabupaten_Kota,Tahun,Jenis_Industri,Jumlah_Perusahaan,Jumlah_Tenaga_Kerja,Investasi_Ribu_Rp,Nilai_Produksi_Ribu_Rp,Sumber_Tabel
Sumatera Utara,21. Padang Lawas,2006.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,21. Padang Lawas,2006.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,21. Padang Lawas,2018.0,UNKNOWN,1135.0,2140.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,22   Labuhanbatu Selatan,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Usaha/Perusahaan menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,22   Labuhanbatu Selatan,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Tenaga Kerja menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,22. Labuhan Batu Selatan,2018.0,UNKNOWN,1171.0,2343.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,22. Labuhanbatu Selatan,1996.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,22. Labuhanbatu Selatan,1996.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,22. Labuhanbatu Selatan,1996.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,22. Labuhanbatu Selatan,1996.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,22. Labuhanbatu Selatan,2006.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,22. Labuhanbatu Selatan,2006.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,22. Labuhanbatu Selatan,2006.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,22. Labuhanbatu Selatan,2006.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,23   Labuhanbatu Utara,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Usaha/Perusahaan menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,23   Labuhanbatu Utara,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Tenaga Kerja menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,23. Labuhan Batu Utara,2018.0,UNKNOWN,3574.0,5286.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,23. Labuhanbatu Utara,1996.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,23. Labuhanbatu Utara,1996.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,23. Labuhanbatu Utara,1996.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,23. Labuhanbatu Utara,1996.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,23. Labuhanbatu Utara,2006.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,23. Labuhanbatu Utara,2006.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,23. Labuhanbatu Utara,2006.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,23. Labuhanbatu Utara,2006.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,24   Nias Utara,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Usaha/Perusahaan menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,24   Nias Utara,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Tenaga Kerja menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,24. Nias Utara,1996.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,24. Nias Utara,1996.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,24. Nias Utara,1996.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,24. Nias Utara,1996.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,24. Nias Utara,2006.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,24. Nias Utara,2006.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,24. Nias Utara,2006.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,24. Nias Utara,2006.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,24. Nias Utara,2018.0,UNKNOWN,1382.0,2522.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,25   Nias Barat,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Usaha/Perusahaan menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,25   Nias Barat,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Tenaga Kerja menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,25. Nias Barat,1996.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,25. Nias Barat,1996.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,25. Nias Barat,1996.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,25. Nias Barat,1996.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,25. Nias Barat,2006.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,25. Nias Barat,2006.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,25. Nias Barat,2006.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,25. Nias Barat,2006.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,25. Nias Barat,2018.0,UNKNOWN,698.0,1187.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,3.  Tapanuli Selatan,2018.0,UNKNOWN,6213.0,11278.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,3. Tapanuli Selatan,1996.0,UNKNOWN,65561.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,3. Tapanuli Selatan,1996.0,UNKNOWN,112966.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,3. Tapanuli Selatan,1996.0,UNKNOWN,68295.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,3. Tapanuli Selatan,1996.0,UNKNOWN,124045.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,3. Tapanuli Selatan,2006.0,UNKNOWN,40317.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,3. Tapanuli Selatan,2006.0,UNKNOWN,75037.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,3. Tapanuli Selatan,2006.0,UNKNOWN,20477.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,3. Tapanuli Selatan,2006.0,UNKNOWN,41400.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,4.  Tapanuli Tengah,2018.0,UNKNOWN,3674.0,6656.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,4. Tapanuli Tengah,1996.0,UNKNOWN,15570.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,4. Tapanuli Tengah,1996.0,UNKNOWN,29944.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,4. Tapanuli Tengah,1996.0,UNKNOWN,16141.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,4. Tapanuli Tengah,1996.0,UNKNOWN,28269.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,4. Tapanuli Tengah,2006.0,UNKNOWN,24797.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,4. Tapanuli Tengah,2006.0,UNKNOWN,43703.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,4. Tapanuli Tengah,2006.0,UNKNOWN,11896.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,4. Tapanuli Tengah,2006.0,UNKNOWN,20510.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,5.  Tapanuli Utara,2018.0,UNKNOWN,5578.0,7087.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,5. Tapanuli Utara,1996.0,UNKNOWN,43814.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,5. Tapanuli Utara,1996.0,UNKNOWN,77236.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,5. Tapanuli Utara,1996.0,UNKNOWN,39339.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,5. Tapanuli Utara,1996.0,UNKNOWN,72870.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,5. Tapanuli Utara,2006.0,UNKNOWN,21011.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,5. Tapanuli Utara,2006.0,UNKNOWN,39746.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,5. Tapanuli Utara,2006.0,UNKNOWN,11493.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,5. Tapanuli Utara,2006.0,UNKNOWN,19269.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,6.  Toba,2018.0,UNKNOWN,2800.0,3668.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,6. Toba Samosir,1996.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,6. Toba Samosir,1996.0,UNKNOWN,,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,6. Toba Samosir,1996.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,6. Toba Samosir,1996.0,UNKNOWN,,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,6. Toba Samosir,2006.0,UNKNOWN,12820.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,6. Toba Samosir,2006.0,UNKNOWN,27786.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,6. Toba Samosir,2006.0,UNKNOWN,5883.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,6. Toba Samosir,2006.0,UNKNOWN,11010.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,7.  Labuhan Batu,2018.0,UNKNOWN,3832.0,8734.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,7. Labuhanbatu,1996.0,UNKNOWN,35004.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,7. Labuhanbatu,1996.0,UNKNOWN,71080.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,7. Labuhanbatu,1996.0,UNKNOWN,38257.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,7. Labuhanbatu,1996.0,UNKNOWN,75292.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,7. Labuhanbatu,2006.0,UNKNOWN,75353.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,7. Labuhanbatu,2006.0,UNKNOWN,159336.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,7. Labuhanbatu,2006.0,UNKNOWN,35619.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,7. Labuhanbatu,2006.0,UNKNOWN,70412.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,71   S i b o l g a,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Usaha/Perusahaan menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,71   S i b o l g a,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Tenaga Kerja menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,71. S i b o l g a,2018.0,UNKNOWN,2211.0,3774.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,71. Sibolga,1996.0,UNKNOWN,7999.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,71. Sibolga,1996.0,UNKNOWN,15483.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,71. Sibolga,1996.0,UNKNOWN,7291.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,71. Sibolga,1996.0,UNKNOWN,10688.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,71. Sibolga,2006.0,UNKNOWN,10642.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,71. Sibolga,2006.0,UNKNOWN,19667.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,71. Sibolga,2006.0,UNKNOWN,4220.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,71. Sibolga,2006.0,UNKNOWN,8350.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,72   Tanjungbalai,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Usaha/Perusahaan menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,72   Tanjungbalai,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Tenaga Kerja menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,72. Tanjungbalai,1996.0,UNKNOWN,9584.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,72. Tanjungbalai,1996.0,UNKNOWN,20031.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,72. Tanjungbalai,1996.0,UNKNOWN,7331.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,72. Tanjungbalai,1996.0,UNKNOWN,12072.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,72. Tanjungbalai,2006.0,UNKNOWN,16629.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,72. Tanjungbalai,2006.0,UNKNOWN,29923.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,72. Tanjungbalai,2006.0,UNKNOWN,7020.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,72. Tanjungbalai,2006.0,UNKNOWN,13167.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,72. Tanjungbalai,2018.0,UNKNOWN,1227.0,2138.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,73   Pematangsiantar,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Usaha/Perusahaan menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,73   Pematangsiantar,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Tenaga Kerja menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,73. Pematangsiantar,1996.0,UNKNOWN,15840.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,73. Pematangsiantar,1996.0,UNKNOWN,43345.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,73. Pematangsiantar,1996.0,UNKNOWN,13510.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,73. Pematangsiantar,1996.0,UNKNOWN,27051.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,73. Pematangsiantar,2006.0,UNKNOWN,26997.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,73. Pematangsiantar,2006.0,UNKNOWN,62742.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,73. Pematangsiantar,2006.0,UNKNOWN,13230.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,73. Pematangsiantar,2006.0,UNKNOWN,26024.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,73. Pematangsiantar,2018.0,UNKNOWN,3007.0,4913.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,74   Tebing Tinggi,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Usaha/Perusahaan menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,74   Tebing Tinggi,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Tenaga Kerja menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,74. Tebing Tinggi,1996.0,UNKNOWN,10223.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,74. Tebing Tinggi,1996.0,UNKNOWN,21925.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,74. Tebing Tinggi,1996.0,UNKNOWN,10570.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,74. Tebing Tinggi,1996.0,UNKNOWN,18942.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,74. Tebing Tinggi,2006.0,UNKNOWN,14106.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,74. Tebing Tinggi,2006.0,UNKNOWN,32425.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,74. Tebing Tinggi,2006.0,UNKNOWN,3837.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,74. Tebing Tinggi,2006.0,UNKNOWN,7862.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,74. Tebing Tinggi,2018.0,UNKNOWN,1279.0,2576.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
Sumatera Utara,75   M e d a n,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Usaha/Perusahaan menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,75   M e d a n,2016.0,UNKNOWN,,,,,"[Sensus Ekonomi 2016] Jumlah Tenaga Kerja menurut Skala Usaha dan Kabupaten/Kota, 2016"
Sumatera Utara,75. M e d a n,1996.0,UNKNOWN,133828.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,75. M e d a n,1996.0,UNKNOWN,397311.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,75. M e d a n,1996.0,UNKNOWN,133292.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,75. M e d a n,1996.0,UNKNOWN,238523.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,75. M e d a n,2006.0,UNKNOWN,222133.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,75. M e d a n,2006.0,UNKNOWN,574923.0,,,,"Banyaknya Usaha dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,75. M e d a n,2006.0,UNKNOWN,100567.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,75. M e d a n,2006.0,UNKNOWN,217186.0,,,,"Banyaknya Usaha yang Tidak Berbadan Hukum dan Pekerja Menurut Kabupaten/Kota, 1996 dan 2006"
Sumatera Utara,75. M e d a n,2018.0,UNKNOWN,18486.0,51563.0,,,"Jumlah Perusahaan, Tenaga Kerja, Investasi, dan Nilai Produksi pada Industri dan Kecil Menurut Kabupaten/Kota, 2018"
